Country,total_deaths,date,continent
Germany,8613,2020-06-05,Europe
Germany,8646,2020-06-06,Europe
Germany,8668,2020-06-07,Europe
Germany,8674,2020-06-08,Europe
Germany,8711,2020-06-09,Europe
Germany,8729,2020-06-10,Europe
Germany,8755,2020-06-11,Europe
Germany,8763,2020-06-12,Europe
Germany,8781,2020-06-13,Europe
Germany,8787,2020-06-14,Europe
Germany,8791,2020-06-15,Europe
Germany,8800,2020-06-16,Europe
Germany,8830,2020-06-17,Europe
Germany,8856,2020-06-18,Europe
Germany,8872,2020-06-19,Europe
Germany,8882,2020-06-20,Europe
Germany,8882,2020-06-21,Europe
Germany,8885,2020-06-22,Europe
Germany,8895,2020-06-23,Europe
Germany,8914,2020-06-24,Europe
Germany,8927,2020-06-25,Europe
Germany,8948,2020-06-26,Europe
Germany,8954,2020-06-27,Europe
Germany,8957,2020-06-28,Europe
Germany,8961,2020-06-29,Europe
Germany,8973,2020-06-30,Europe
Germany,8985,2020-07-01,Europe
Germany,8994,2020-07-02,Europe
Germany,9003,2020-07-03,Europe
Germany,9010,2020-07-04,Europe
Germany,9012,2020-07-05,Europe
Germany,9016,2020-07-06,Europe
Germany,9024,2020-07-07,Europe
Germany,9036,2020-07-08,Europe
Germany,9048,2020-07-09,Europe
Germany,9054,2020-07-10,Europe
Germany,9060,2020-07-11,Europe
Germany,9063,2020-07-12,Europe
Germany,9064,2020-07-13,Europe
Germany,9068,2020-07-14,Europe
Germany,9071,2020-07-15,Europe
Germany,9078,2020-07-16,Europe
Germany,9082,2020-07-17,Europe
Germany,9083,2020-07-18,Europe
Germany,9084,2020-07-19,Europe
Germany,9086,2020-07-20,Europe
Germany,9090,2020-07-21,Europe
Germany,9095,2020-07-22,Europe
Germany,9101,2020-07-23,Europe
Germany,9111,2020-07-24,Europe
Germany,9118,2020-07-25,Europe
Germany,9118,2020-07-26,Europe
Germany,9118,2020-07-27,Europe
Germany,9122,2020-07-28,Europe
Germany,9128,2020-07-29,Europe
Germany,9134,2020-07-30,Europe
Germany,9141,2020-07-31,Europe
Germany,9141,2020-08-01,Europe
Germany,9141,2020-08-02,Europe
Germany,9148,2020-08-03,Europe
Germany,9156,2020-08-04,Europe
Germany,9168,2020-08-05,Europe
Germany,9175,2020-08-06,Europe
Germany,9183,2020-08-07,Europe
Germany,9195,2020-08-08,Europe
Germany,9196,2020-08-09,Europe
Germany,9197,2020-08-10,Europe
Germany,9201,2020-08-11,Europe
Germany,9207,2020-08-12,Europe
Denmark,0,2019-12-31,Europe
Denmark,0,2020-01-01,Europe
Denmark,0,2020-01-02,Europe
Denmark,0,2020-01-03,Europe
Denmark,0,2020-01-04,Europe
Denmark,0,2020-01-05,Europe
Denmark,0,2020-01-06,Europe
Denmark,0,2020-01-07,Europe
Denmark,0,2020-01-08,Europe
Denmark,0,2020-01-09,Europe
Denmark,0,2020-01-10,Europe
Denmark,0,2020-01-11,Europe
Denmark,0,2020-01-12,Europe
Denmark,0,2020-01-13,Europe
Denmark,0,2020-01-14,Europe
Denmark,0,2020-01-15,Europe
Denmark,0,2020-01-16,Europe
Denmark,0,2020-01-17,Europe
Denmark,0,2020-01-18,Europe
Denmark,0,2020-01-19,Europe
Denmark,0,2020-01-20,Europe
Denmark,0,2020-01-21,Europe
Denmark,0,2020-01-22,Europe
Denmark,0,2020-01-23,Europe
Denmark,0,2020-01-24,Europe
Denmark,0,2020-01-25,Europe
Denmark,0,2020-01-26,Europe
Denmark,0,2020-01-27,Europe
Denmark,0,2020-01-28,Europe
Denmark,0,2020-01-29,Europe
Denmark,0,2020-01-30,Europe
Denmark,0,2020-01-31,Europe
Denmark,0,2020-02-01,Europe
Denmark,0,2020-02-02,Europe
Denmark,0,2020-02-03,Europe
Denmark,0,2020-02-04,Europe
Denmark,0,2020-02-05,Europe
Denmark,0,2020-02-06,Europe
Denmark,0,2020-02-07,Europe
Denmark,0,2020-02-08,Europe
Denmark,0,2020-02-09,Europe
Denmark,0,2020-02-10,Europe
Denmark,0,2020-02-11,Europe
Denmark,0,2020-02-12,Europe
Denmark,0,2020-02-13,Europe
Denmark,0,2020-02-14,Europe
Denmark,0,2020-02-15,Europe
Denmark,0,2020-02-16,Europe
Denmark,0,2020-02-17,Europe
Denmark,0,2020-02-18,Europe
Denmark,0,2020-02-19,Europe
Denmark,0,2020-02-20,Europe
Denmark,0,2020-02-21,Europe
Denmark,0,2020-02-22,Europe
Denmark,0,2020-02-23,Europe
Denmark,0,2020-02-24,Europe
Denmark,0,2020-02-25,Europe
Denmark,0,2020-02-26,Europe
Denmark,0,2020-02-27,Europe
Denmark,0,2020-02-28,Europe
Denmark,0,2020-02-29,Europe
Denmark,0,2020-03-01,Europe
Denmark,0,2020-03-02,Europe
Denmark,0,2020-03-03,Europe
Denmark,0,2020-03-04,Europe
Denmark,0,2020-03-05,Europe
Denmark,0,2020-03-06,Europe
Denmark,0,2020-03-07,Europe
Denmark,0,2020-03-08,Europe
Denmark,0,2020-03-09,Europe
Denmark,0,2020-03-10,Europe
Denmark,0,2020-03-11,Europe
Denmark,0,2020-03-12,Europe
Denmark,0,2020-03-13,Europe
Denmark,0,2020-03-14,Europe
Denmark,0,2020-03-15,Europe
Denmark,1,2020-03-16,Europe
Denmark,1,2020-03-17,Europe
Denmark,4,2020-03-18,Europe
Denmark,4,2020-03-19,Europe
Denmark,6,2020-03-20,Europe
Denmark,9,2020-03-21,Europe
Denmark,13,2020-03-22,Europe
Denmark,13,2020-03-23,Europe
Denmark,24,2020-03-24,Europe
Denmark,32,2020-03-25,Europe
Denmark,34,2020-03-26,Europe
Denmark,41,2020-03-27,Europe
Denmark,52,2020-03-28,Europe
Denmark,65,2020-03-29,Europe
Denmark,72,2020-03-30,Europe
Denmark,77,2020-03-31,Europe
Denmark,90,2020-04-01,Europe
Denmark,104,2020-04-02,Europe
Denmark,123,2020-04-03,Europe
Denmark,139,2020-04-04,Europe
Denmark,161,2020-04-05,Europe
Denmark,179,2020-04-06,Europe
Denmark,187,2020-04-07,Europe
Denmark,203,2020-04-08,Europe
Denmark,218,2020-04-09,Europe
Denmark,237,2020-04-10,Europe
Denmark,247,2020-04-11,Europe
Denmark,260,2020-04-12,Europe
Denmark,273,2020-04-13,Europe
Denmark,285,2020-04-14,Europe
Denmark,299,2020-04-15,Europe
Denmark,309,2020-04-16,Europe
Denmark,321,2020-04-17,Europe
Denmark,336,2020-04-18,Europe
Denmark,346,2020-04-19,Europe
Denmark,355,2020-04-20,Europe
Denmark,364,2020-04-21,Europe
Denmark,370,2020-04-22,Europe
Denmark,384,2020-04-23,Europe
Denmark,394,2020-04-24,Europe
Denmark,403,2020-04-25,Europe
Denmark,418,2020-04-26,Europe
Denmark,422,2020-04-27,Europe
Denmark,427,2020-04-28,Europe
Denmark,434,2020-04-29,Europe
Denmark,443,2020-04-30,Europe
Denmark,452,2020-05-01,Europe
Denmark,462,2020-05-02,Europe
Denmark,473,2020-05-03,Europe
Denmark,481,2020-05-04,Europe
Denmark,490,2020-05-05,Europe
Denmark,497,2020-05-06,Europe
Denmark,500,2020-05-07,Europe
Denmark,506,2020-05-08,Europe
Denmark,512,2020-05-09,Europe
Denmark,516,2020-05-10,Europe
Denmark,519,2020-05-11,Europe
Denmark,524,2020-05-12,Europe
Denmark,528,2020-05-13,Europe
Denmark,534,2020-05-14,Europe
Denmark,538,2020-05-15,Europe
Denmark,538,2020-05-16,Europe
Denmark,543,2020-05-17,Europe
Denmark,547,2020-05-18,Europe
Denmark,548,2020-05-19,Europe
Denmark,551,2020-05-20,Europe
Denmark,554,2020-05-21,Europe
Denmark,561,2020-05-22,Europe
Denmark,561,2020-05-23,Europe
Denmark,561,2020-05-24,Europe
Denmark,562,2020-05-25,Europe
Denmark,563,2020-05-26,Europe
Denmark,563,2020-05-27,Europe
Denmark,565,2020-05-28,Europe
Denmark,568,2020-05-29,Europe
Denmark,568,2020-05-30,Europe
Denmark,571,2020-05-31,Europe
Denmark,574,2020-06-01,Europe
Denmark,576,2020-06-02,Europe
Denmark,580,2020-06-03,Europe
Denmark,580,2020-06-04,Europe
Denmark,582,2020-06-05,Europe
Denmark,586,2020-06-06,Europe
Denmark,587,2020-06-07,Europe
Denmark,589,2020-06-08,Europe
Denmark,593,2020-06-09,Europe
Denmark,593,2020-06-10,Europe
Denmark,593,2020-06-11,Europe
Denmark,593,2020-06-12,Europe
Denmark,594,2020-06-13,Europe
Denmark,597,2020-06-14,Europe
Denmark,597,2020-06-15,Europe
Denmark,598,2020-06-16,Europe
Denmark,598,2020-06-17,Europe
Denmark,598,2020-06-18,Europe
Denmark,600,2020-06-19,Europe
Denmark,600,2020-06-20,Europe
Denmark,600,2020-06-21,Europe
Denmark,600,2020-06-22,Europe
Denmark,602,2020-06-23,Europe
Denmark,603,2020-06-24,Europe
Denmark,603,2020-06-25,Europe
Denmark,603,2020-06-26,Europe
Denmark,604,2020-06-27,Europe
Denmark,604,2020-06-28,Europe
Denmark,604,2020-06-29,Europe
Denmark,605,2020-06-30,Europe
Denmark,605,2020-07-01,Europe
Denmark,606,2020-07-02,Europe
Denmark,606,2020-07-03,Europe
Denmark,606,2020-07-04,Europe
Denmark,606,2020-07-05,Europe
Denmark,606,2020-07-06,Europe
Denmark,607,2020-07-07,Europe
Denmark,609,2020-07-08,Europe
Denmark,609,2020-07-09,Europe
Denmark,609,2020-07-10,Europe
Denmark,609,2020-07-11,Europe
Denmark,609,2020-07-12,Europe
Denmark,609,2020-07-13,Europe
Denmark,610,2020-07-14,Europe
Denmark,610,2020-07-15,Europe
Denmark,610,2020-07-16,Europe
Denmark,610,2020-07-17,Europe
Denmark,611,2020-07-18,Europe
Denmark,611,2020-07-19,Europe
Denmark,611,2020-07-20,Europe
Denmark,611,2020-07-21,Europe
Denmark,611,2020-07-22,Europe
Denmark,611,2020-07-23,Europe
Denmark,612,2020-07-24,Europe
Denmark,613,2020-07-25,Europe
Denmark,613,2020-07-26,Europe
Denmark,613,2020-07-27,Europe
Denmark,613,2020-07-28,Europe
Denmark,613,2020-07-29,Europe
Denmark,614,2020-07-30,Europe
Denmark,615,2020-07-31,Europe
Denmark,615,2020-08-01,Europe
Denmark,615,2020-08-02,Europe
Denmark,615,2020-08-03,Europe
Denmark,616,2020-08-04,Europe
Denmark,616,2020-08-05,Europe
Denmark,616,2020-08-06,Europe
Denmark,617,2020-08-07,Europe
Denmark,617,2020-08-08,Europe
Denmark,617,2020-08-09,Europe
Denmark,617,2020-08-10,Europe
Denmark,620,2020-08-11,Europe
Denmark,621,2020-08-12,Europe
Spain,0,2019-12-31,Europe
Spain,0,2020-01-01,Europe
Spain,0,2020-01-02,Europe
Spain,0,2020-01-03,Europe
Spain,0,2020-01-04,Europe
Spain,0,2020-01-05,Europe
Spain,0,2020-01-06,Europe
Spain,0,2020-01-07,Europe
Spain,0,2020-01-08,Europe
Spain,0,2020-01-09,Europe
Spain,0,2020-01-10,Europe
Spain,0,2020-01-11,Europe
Spain,0,2020-01-12,Europe
Spain,0,2020-01-13,Europe
Spain,0,2020-01-14,Europe
Spain,0,2020-01-15,Europe
Spain,0,2020-01-16,Europe
Spain,0,2020-01-17,Europe
Spain,0,2020-01-18,Europe
Spain,0,2020-01-19,Europe
Spain,0,2020-01-20,Europe
Spain,0,2020-01-21,Europe
Spain,0,2020-01-22,Europe
Spain,0,2020-01-23,Europe
Spain,0,2020-01-24,Europe
Spain,0,2020-01-25,Europe
Spain,0,2020-01-26,Europe
Spain,0,2020-01-27,Europe
Spain,0,2020-01-28,Europe
Spain,0,2020-01-29,Europe
Spain,0,2020-01-30,Europe
Spain,0,2020-01-31,Europe
Spain,0,2020-02-01,Europe
Spain,0,2020-02-02,Europe
Spain,0,2020-02-03,Europe
Spain,0,2020-02-04,Europe
Spain,0,2020-02-05,Europe
Spain,0,2020-02-06,Europe
Spain,0,2020-02-07,Europe
Spain,0,2020-02-08,Europe
Spain,0,2020-02-09,Europe
Spain,0,2020-02-10,Europe
Spain,0,2020-02-11,Europe
Spain,0,2020-02-12,Europe
Spain,0,2020-02-13,Europe
Spain,0,2020-02-14,Europe
Spain,0,2020-02-15,Europe
Spain,0,2020-02-16,Europe
Spain,0,2020-02-17,Europe
Spain,0,2020-02-18,Europe
Spain,0,2020-02-19,Europe
Spain,0,2020-02-20,Europe
Spain,0,2020-02-21,Europe
Spain,0,2020-02-22,Europe
Spain,0,2020-02-23,Europe
Spain,0,2020-02-24,Europe
Spain,0,2020-02-25,Europe
Spain,0,2020-02-26,Europe
Spain,0,2020-02-27,Europe
Spain,0,2020-02-28,Europe
Spain,0,2020-02-29,Europe
Spain,0,2020-03-01,Europe
Spain,0,2020-03-02,Europe
Spain,0,2020-03-03,Europe
Spain,0,2020-03-04,Europe
Spain,1,2020-03-05,Europe
Spain,3,2020-03-06,Europe
Spain,5,2020-03-07,Europe
Spain,5,2020-03-08,Europe
Spain,5,2020-03-09,Europe
Spain,28,2020-03-10,Europe
Spain,35,2020-03-11,Europe
Spain,47,2020-03-12,Europe
Spain,84,2020-03-13,Europe
Spain,121,2020-03-14,Europe
Spain,136,2020-03-15,Europe
Spain,288,2020-03-16,Europe
Spain,309,2020-03-17,Europe
Spain,491,2020-03-18,Europe
Spain,598,2020-03-19,Europe
Spain,767,2020-03-20,Europe
Spain,1002,2020-03-21,Europe
Spain,1326,2020-03-22,Europe
Spain,1720,2020-03-23,Europe
Spain,2182,2020-03-24,Europe
Spain,2696,2020-03-25,Europe
Spain,3434,2020-03-26,Europe
Spain,4089,2020-03-27,Europe
Spain,4858,2020-03-28,Europe
Spain,5690,2020-03-29,Europe
Spain,6528,2020-03-30,Europe
Spain,7340,2020-03-31,Europe
Spain,8189,2020-04-01,Europe
Spain,9053,2020-04-02,Europe
Spain,10003,2020-04-03,Europe
Spain,10935,2020-04-04,Europe
Spain,11744,2020-04-05,Europe
Spain,12418,2020-04-06,Europe
Spain,13055,2020-04-07,Europe
Spain,13798,2020-04-08,Europe
Spain,14555,2020-04-09,Europe
Spain,15238,2020-04-10,Europe
Spain,15843,2020-04-11,Europe
Spain,16353,2020-04-12,Europe
Spain,16972,2020-04-13,Europe
Spain,17489,2020-04-14,Europe
Spain,18276,2020-04-15,Europe
Spain,18893,2020-04-16,Europe
Spain,19478,2020-04-17,Europe
Spain,20043,2020-04-18,Europe
Spain,20453,2020-04-19,Europe
Spain,20852,2020-04-20,Europe
Spain,21282,2020-04-21,Europe
Spain,21717,2020-04-22,Europe
Spain,22157,2020-04-23,Europe
Spain,22524,2020-04-24,Europe
Spain,22902,2020-04-25,Europe
Spain,23190,2020-04-26,Europe
Spain,23190,2020-04-27,Europe
Spain,23822,2020-04-28,Europe
Spain,24275,2020-04-29,Europe
Spain,24543,2020-04-30,Europe
Spain,24824,2020-05-01,Europe
Spain,25100,2020-05-02,Europe
Spain,25264,2020-05-03,Europe
Spain,25428,2020-05-04,Europe
Spain,25613,2020-05-05,Europe
Spain,25857,2020-05-06,Europe
Spain,26070,2020-05-07,Europe
Spain,26251,2020-05-08,Europe
Spain,26478,2020-05-09,Europe
Spain,26621,2020-05-10,Europe
Spain,26744,2020-05-11,Europe
Spain,26920,2020-05-12,Europe
Spain,27104,2020-05-13,Europe
Spain,27321,2020-05-14,Europe
Spain,27459,2020-05-15,Europe
Spain,27563,2020-05-16,Europe
Spain,27650,2020-05-17,Europe
Spain,27709,2020-05-18,Europe
Spain,27778,2020-05-19,Europe
Spain,27888,2020-05-20,Europe
Spain,27940,2020-05-21,Europe
Spain,28628,2020-05-22,Europe
Spain,28678,2020-05-23,Europe
Spain,28752,2020-05-24,Europe
Spain,26834,2020-05-25,Europe
Spain,27117,2020-05-26,Europe
Spain,27118,2020-05-27,Europe
Spain,27119,2020-05-28,Europe
Spain,27121,2020-05-29,Europe
Spain,27125,2020-05-30,Europe
Spain,27127,2020-05-31,Europe
Spain,27127,2020-06-01,Europe
Spain,27127,2020-06-02,Europe
Spain,27128,2020-06-03,Europe
Spain,27133,2020-06-04,Europe
Spain,27134,2020-06-05,Europe
Spain,27135,2020-06-06,Europe
Spain,27136,2020-06-07,Europe
Spain,27136,2020-06-08,Europe
Spain,27136,2020-06-09,Europe
Spain,27136,2020-06-10,Europe
Spain,27136,2020-06-11,Europe
Spain,27136,2020-06-12,Europe
Spain,27136,2020-06-13,Europe
Spain,27136,2020-06-14,Europe
Spain,27136,2020-06-15,Europe
Spain,27136,2020-06-16,Europe
Spain,27136,2020-06-17,Europe
Spain,27136,2020-06-18,Europe
Spain,28315,2020-06-19,Europe
Spain,28322,2020-06-20,Europe
Spain,28323,2020-06-21,Europe
Spain,28324,2020-06-22,Europe
Spain,28325,2020-06-23,Europe
Spain,28327,2020-06-24,Europe
Spain,28330,2020-06-25,Europe
Spain,28338,2020-06-26,Europe
Spain,28341,2020-06-27,Europe
Spain,28343,2020-06-28,Europe
Spain,28346,2020-06-29,Europe
Spain,28355,2020-06-30,Europe
Spain,28363,2020-07-01,Europe
Spain,28368,2020-07-02,Europe
Spain,28385,2020-07-03,Europe
Spain,28385,2020-07-04,Europe
Spain,28385,2020-07-05,Europe
Spain,28388,2020-07-06,Europe
Spain,28392,2020-07-07,Europe
Spain,28396,2020-07-08,Europe
Spain,28401,2020-07-09,Europe
Spain,28403,2020-07-10,Europe
Spain,28403,2020-07-11,Europe
Spain,28403,2020-07-12,Europe
Spain,28406,2020-07-13,Europe
Spain,28409,2020-07-14,Europe
Spain,28413,2020-07-15,Europe
Spain,28416,2020-07-16,Europe
Spain,28420,2020-07-17,Europe
Spain,28420,2020-07-18,Europe
Spain,28420,2020-07-19,Europe
Spain,28422,2020-07-20,Europe
Spain,28424,2020-07-21,Europe
Spain,28426,2020-07-22,Europe
Spain,28429,2020-07-23,Europe
Spain,28432,2020-07-24,Europe
Spain,28432,2020-07-25,Europe
Spain,28432,2020-07-26,Europe
Spain,28434,2020-07-27,Europe
Spain,28436,2020-07-28,Europe
Spain,28441,2020-07-29,Europe
Spain,28443,2020-07-30,Europe
Spain,28445,2020-07-31,Europe
Spain,28445,2020-08-01,Europe
Spain,28445,2020-08-02,Europe
Spain,28472,2020-08-03,Europe
Spain,28498,2020-08-04,Europe
Spain,28499,2020-08-05,Europe
Spain,28500,2020-08-06,Europe
Spain,28503,2020-08-07,Europe
Spain,28503,2020-08-08,Europe
Spain,28503,2020-08-09,Europe
Spain,28576,2020-08-10,Europe
Spain,28581,2020-08-11,Europe
Estonia,0,2019-12-31,Europe
Estonia,0,2020-01-01,Europe
Estonia,0,2020-01-02,Europe
Estonia,0,2020-01-03,Europe
Estonia,0,2020-01-04,Europe
Estonia,0,2020-01-05,Europe
Estonia,0,2020-01-06,Europe
Estonia,0,2020-01-07,Europe
Estonia,0,2020-01-08,Europe
Estonia,0,2020-01-09,Europe
Estonia,0,2020-01-10,Europe
Estonia,0,2020-01-11,Europe
Estonia,0,2020-01-12,Europe
Estonia,0,2020-01-13,Europe
Estonia,0,2020-01-14,Europe
Estonia,0,2020-01-15,Europe
Estonia,0,2020-01-16,Europe
Estonia,0,2020-01-17,Europe
Estonia,0,2020-01-18,Europe
Estonia,0,2020-01-19,Europe
Estonia,0,2020-01-20,Europe
Estonia,0,2020-01-21,Europe
Estonia,0,2020-01-22,Europe
Estonia,0,2020-01-23,Europe
Estonia,0,2020-01-24,Europe
Estonia,0,2020-01-25,Europe
Estonia,0,2020-01-26,Europe
Estonia,0,2020-01-27,Europe
Estonia,0,2020-01-28,Europe
Estonia,0,2020-01-29,Europe
Estonia,0,2020-01-30,Europe
Estonia,0,2020-01-31,Europe
Estonia,0,2020-02-01,Europe
Estonia,0,2020-02-02,Europe
Estonia,0,2020-02-03,Europe
Estonia,0,2020-02-04,Europe
Estonia,0,2020-02-05,Europe
Estonia,0,2020-02-06,Europe
Estonia,0,2020-02-07,Europe
Estonia,0,2020-02-08,Europe
Estonia,0,2020-02-09,Europe
Estonia,0,2020-02-10,Europe
Estonia,0,2020-02-11,Europe
Estonia,0,2020-02-12,Europe
Estonia,0,2020-02-13,Europe
Estonia,0,2020-02-14,Europe
Estonia,0,2020-02-15,Europe
Estonia,0,2020-02-16,Europe
Estonia,0,2020-02-17,Europe
Estonia,0,2020-02-18,Europe
Estonia,0,2020-02-19,Europe
Estonia,0,2020-02-20,Europe
Estonia,0,2020-02-21,Europe
Estonia,0,2020-02-22,Europe
Estonia,0,2020-02-23,Europe
Estonia,0,2020-02-24,Europe
Estonia,0,2020-02-25,Europe
Estonia,0,2020-02-26,Europe
Estonia,0,2020-02-27,Europe
Estonia,0,2020-02-28,Europe
Estonia,0,2020-02-29,Europe
Estonia,0,2020-03-01,Europe
Estonia,0,2020-03-02,Europe
Estonia,NA,2020-03-03,Europe
Estonia,0,2020-03-04,Europe
Estonia,NA,2020-03-05,Europe
Estonia,0,2020-03-06,Europe
Estonia,0,2020-03-07,Europe
Estonia,NA,2020-03-08,Europe
Estonia,NA,2020-03-09,Europe
Estonia,NA,2020-03-10,Europe
Estonia,0,2020-03-11,Europe
Estonia,0,2020-03-12,Europe
Estonia,0,2020-03-13,Europe
Estonia,0,2020-03-14,Europe
Estonia,0,2020-03-15,Europe
Estonia,0,2020-03-16,Europe
Estonia,0,2020-03-17,Europe
Estonia,0,2020-03-18,Europe
Estonia,0,2020-03-19,Europe
Estonia,0,2020-03-20,Europe
Estonia,0,2020-03-21,Europe
Estonia,0,2020-03-22,Europe
Estonia,0,2020-03-23,Europe
Estonia,0,2020-03-24,Europe
Estonia,0,2020-03-25,Europe
Estonia,1,2020-03-26,Europe
Estonia,1,2020-03-27,Europe
Estonia,1,2020-03-28,Europe
Estonia,1,2020-03-29,Europe
Estonia,3,2020-03-30,Europe
Estonia,3,2020-03-31,Europe
Estonia,4,2020-04-01,Europe
Estonia,5,2020-04-02,Europe
Estonia,11,2020-04-03,Europe
Estonia,12,2020-04-04,Europe
Estonia,13,2020-04-05,Europe
Estonia,15,2020-04-06,Europe
Estonia,19,2020-04-07,Europe
Estonia,21,2020-04-08,Europe
Estonia,24,2020-04-09,Europe
Estonia,24,2020-04-10,Europe
Estonia,24,2020-04-11,Europe
Estonia,24,2020-04-12,Europe
Estonia,25,2020-04-13,Europe
Estonia,28,2020-04-14,Europe
Estonia,31,2020-04-15,Europe
Estonia,35,2020-04-16,Europe
Estonia,36,2020-04-17,Europe
Estonia,38,2020-04-18,Europe
Estonia,38,2020-04-19,Europe
Estonia,40,2020-04-20,Europe
Estonia,40,2020-04-21,Europe
Estonia,43,2020-04-22,Europe
Estonia,44,2020-04-23,Europe
Estonia,45,2020-04-24,Europe
Estonia,46,2020-04-25,Europe
Estonia,46,2020-04-26,Europe
Estonia,49,2020-04-27,Europe
Estonia,50,2020-04-28,Europe
Estonia,50,2020-04-29,Europe
Estonia,50,2020-04-30,Europe
Estonia,52,2020-05-01,Europe
Estonia,52,2020-05-02,Europe
Estonia,53,2020-05-03,Europe
Estonia,55,2020-05-04,Europe
Estonia,55,2020-05-05,Europe
Estonia,55,2020-05-06,Europe
Estonia,55,2020-05-07,Europe
Estonia,56,2020-05-08,Europe
Estonia,56,2020-05-09,Europe
Estonia,60,2020-05-10,Europe
Estonia,60,2020-05-11,Europe
Estonia,61,2020-05-12,Europe
Estonia,61,2020-05-13,Europe
Estonia,61,2020-05-14,Europe
Estonia,62,2020-05-15,Europe
Estonia,63,2020-05-16,Europe
Estonia,63,2020-05-17,Europe
Estonia,63,2020-05-18,Europe
Estonia,63,2020-05-19,Europe
Estonia,63,2020-05-20,Europe
Estonia,63,2020-05-21,Europe
Estonia,63,2020-05-22,Europe
Estonia,63,2020-05-23,Europe
Estonia,63,2020-05-24,Europe
Estonia,63,2020-05-25,Europe
Estonia,63,2020-05-26,Europe
Estonia,63,2020-05-27,Europe
Estonia,63,2020-05-28,Europe
Estonia,63,2020-05-29,Europe
Estonia,63,2020-05-30,Europe
Estonia,63,2020-05-31,Europe
Estonia,63,2020-06-01,Europe
Estonia,63,2020-06-02,Europe
Estonia,63,2020-06-03,Europe
Estonia,63,2020-06-04,Europe
Estonia,63,2020-06-05,Europe
Estonia,63,2020-06-06,Europe
Estonia,63,2020-06-07,Europe
Estonia,63,2020-06-08,Europe
Estonia,63,2020-06-09,Europe
Estonia,63,2020-06-10,Europe
Estonia,63,2020-06-11,Europe
Estonia,63,2020-06-12,Europe
Estonia,63,2020-06-13,Europe
Estonia,63,2020-06-14,Europe
Estonia,63,2020-06-15,Europe
Estonia,63,2020-06-16,Europe
Estonia,63,2020-06-17,Europe
Estonia,63,2020-06-18,Europe
Estonia,63,2020-06-19,Europe
Estonia,63,2020-06-20,Europe
Estonia,63,2020-06-21,Europe
Estonia,63,2020-06-22,Europe
Estonia,63,2020-06-23,Europe
Estonia,63,2020-06-24,Europe
Estonia,63,2020-06-25,Europe
Estonia,63,2020-06-26,Europe
Estonia,63,2020-06-27,Europe
Estonia,63,2020-06-28,Europe
Estonia,63,2020-06-29,Europe
Estonia,63,2020-06-30,Europe
Estonia,63,2020-07-01,Europe
Estonia,63,2020-07-02,Europe
Estonia,63,2020-07-03,Europe
Estonia,63,2020-07-04,Europe
Estonia,63,2020-07-05,Europe
Estonia,63,2020-07-06,Europe
Estonia,63,2020-07-07,Europe
Estonia,63,2020-07-08,Europe
Estonia,63,2020-07-09,Europe
Estonia,63,2020-07-10,Europe
Estonia,63,2020-07-11,Europe
Estonia,63,2020-07-12,Europe
Estonia,63,2020-07-13,Europe
Estonia,63,2020-07-14,Europe
Estonia,63,2020-07-15,Europe
Estonia,63,2020-07-16,Europe
Estonia,63,2020-07-17,Europe
Estonia,63,2020-07-18,Europe
Estonia,63,2020-07-19,Europe
Estonia,63,2020-07-20,Europe
Estonia,63,2020-07-21,Europe
Estonia,63,2020-07-22,Europe
Estonia,63,2020-07-23,Europe
Estonia,63,2020-07-24,Europe
Estonia,63,2020-07-25,Europe
Estonia,63,2020-07-26,Europe
Estonia,63,2020-07-27,Europe
Estonia,63,2020-07-28,Europe
Estonia,63,2020-07-29,Europe
Estonia,63,2020-07-30,Europe
Estonia,63,2020-07-31,Europe
Estonia,63,2020-08-01,Europe
Estonia,63,2020-08-02,Europe
Estonia,63,2020-08-03,Europe
Estonia,63,2020-08-04,Europe
Estonia,63,2020-08-05,Europe
Estonia,63,2020-08-06,Europe
Estonia,63,2020-08-07,Europe
Estonia,63,2020-08-08,Europe
Estonia,63,2020-08-09,Europe
Estonia,63,2020-08-10,Europe
Estonia,63,2020-08-11,Europe
Estonia,63,2020-08-12,Europe
Finland,0,2019-12-31,Europe
Finland,0,2020-01-01,Europe
Finland,0,2020-01-02,Europe
Finland,0,2020-01-03,Europe
Finland,0,2020-01-04,Europe
Finland,0,2020-01-05,Europe
Finland,0,2020-01-06,Europe
Finland,0,2020-01-07,Europe
Finland,0,2020-01-08,Europe
Finland,0,2020-01-09,Europe
Finland,0,2020-01-10,Europe
Finland,0,2020-01-11,Europe
Finland,0,2020-01-12,Europe
Finland,0,2020-01-13,Europe
Finland,0,2020-01-14,Europe
Finland,0,2020-01-15,Europe
Finland,0,2020-01-16,Europe
Finland,0,2020-01-17,Europe
Finland,0,2020-01-18,Europe
Finland,0,2020-01-19,Europe
Finland,0,2020-01-20,Europe
Finland,0,2020-01-21,Europe
Finland,0,2020-01-22,Europe
Finland,0,2020-01-23,Europe
Finland,0,2020-01-24,Europe
Finland,0,2020-01-25,Europe
Finland,0,2020-01-26,Europe
Finland,0,2020-01-27,Europe
Finland,0,2020-01-28,Europe
Finland,0,2020-01-29,Europe
Finland,0,2020-01-30,Europe
Finland,0,2020-01-31,Europe
Finland,0,2020-02-01,Europe
Finland,0,2020-02-02,Europe
Finland,0,2020-02-03,Europe
Finland,0,2020-02-04,Europe
Finland,0,2020-02-05,Europe
